109.55886 56.50183 2.00000 
104.86040 54.79173 4.00000 
102.12423 62.30927 4.00000 
106.82270 64.01937 2.00000 

109.55886 56.50183 2.00000 
114.25732 58.21193 4.00000 
111.52116 65.72948 4.00000 
106.82270 64.01937 2.00000 

109.55886 56.50183 2.00000 
114.25732 58.21193 0.00000 
111.52116 65.72948 0.00000 
106.82270 64.01937 2.00000 

109.55886 56.50183 2.00000 
104.86040 54.79173 0.00000 
102.12423 62.30927 0.00000 
106.82270 64.01937 2.00000 

109.55886 56.50183 2.00000 
104.86040 54.79173 4.00000 
102.12423 62.30927 4.00000 
106.82270 64.01937 2.00000 

